id,order_id,customer_id,customer_segment,amount_inr,payment_method,bank,is_high_value,status,latency_ms,failure_code,failure_reason,is_soft_failure,retry_count
pay_42_00513,order_42_00513,cust_32763,Returning,1605.77,NetBanking,Bank A,False,captured,2782.5,,,False,0
pay_42_00514,order_42_00514,cust_31058,Returning,1222.44,UPI,Bank A,False,captured,723.9,,,False,0
pay_42_00515,order_42_00515,cust_94171,VIP,1313.76,UPI,Bank A,False,captured,773.0,,,False,0
pay_42_00516,order_42_00516,cust_16041,New,351.22,UPI,Bank B,False,captured,702.5,,,False,0
pay_42_00517,order_42_00517,cust_71954,Returning,334.73,Cards,Bank C,False,captured,1985.5,,,False,0
pay_42_00518,order_42_00518,cust_15419,Returning,1386.89,Wallets,Bank A,False,captured,688.1,,,False,0
pay_42_00519,order_42_00519,cust_68760,Returning,2776.59,UPI,Bank D,False,captured,1073.1,,,False,0
pay_42_00520,order_42_00520,cust_47841,Returning,429.53,UPI,Bank A,False,captured,989.4,,,False,0
pay_42_00521,order_42_00521,cust_56660,New,1284.84,UPI,Bank D,False,captured,931.5,,,False,0
pay_42_00522,order_42_00522,cust_68026,New,100.78,Wallets,Bank B,False,captured,1219.7,,,False,0
pay_42_00523,order_42_00523,cust_50097,New,452.77,Cards,Bank A,False,captured,1661.8,,,False,0
pay_42_00524,order_42_00524,cust_50502,Returning,787.56,Cards,Bank B,False,captured,1615.9,,,False,0
pay_42_00525,order_42_00525,cust_52498,New,327.12,UPI,Bank A,False,captured,829.4,,,False,0
pay_42_00526,order_42_00526,cust_27194,New,318.46,UPI,Bank A,False,captured,1001.8,,,False,0
pay_42_00527,order_42_00527,cust_53723,VIP,916.61,UPI,Bank A,False,captured,783.7,,,False,0
pay_42_00528,order_42_00528,cust_12147,New,1088.1,UPI,Bank C,False,captured,1059.5,,,False,0
pay_42_00529,order_42_00529,cust_48445,VIP,1481.97,NetBanking,Bank B,False,captured,2461.5,,,False,0
pay_42_00530,order_42_00530,cust_92410,Returning,86.64,Cards,Bank A,False,captured,1398.4,,,False,0
pay_42_00531,order_42_00531,cust_47755,Returning,97.45,Wallets,Bank B,False,captured,1055.4,,,False,0
pay_42_00532,order_42_00532,cust_91171,New,442.81,Wallets,Bank C,False,captured,1061.1,,,False,0
pay_42_00533,order_42_00533,cust_19490,New,1283.94,UPI,Bank A,False,captured,842.9,,,False,0
pay_42_00534,order_42_00534,cust_66022,Returning,52.07,Cards,Bank B,False,captured,2232.6,,,False,0
pay_42_00535,order_42_00535,cust_98090,Returning,492.88,NetBanking,Bank A,False,failed,2943.8,GATEWAY_TIMEOUT,Payment gateway response timed out after 5000ms,True,0
pay_42_00536,order_42_00536,cust_87990,Returning,479.98,Cards,Bank A,False,captured,2143.8,,,False,0
pay_42_00537,order_42_00537,cust_50736,New,3256.27,UPI,Bank C,False,captured,374.4,,,False,0
pay_42_00538,order_42_00538,cust_14886,Returning,552.79,UPI,Bank A,False,captured,1050.1,,,False,0
pay_42_00539,order_42_00539,cust_47387,Returning,1191.52,UPI,Bank B,False,captured,738.3,,,False,0
pay_42_00540,order_42_00540,cust_17856,Returning,935.66,Wallets,Bank C,False,captured,756.2,,,False,0
pay_42_00541,order_42_00541,cust_45790,Returning,96.49,Cards,Bank A,False,captured,1205.9,,,False,0
pay_42_00542,order_42_00542,cust_77306,Returning,1751.46,UPI,Bank B,False,captured,858.0,,,False,0
pay_42_00543,order_42_00543,cust_22404,Returning,1007.67,Cards,Bank A,False,captured,2051.3,,,False,0
pay_42_00544,order_42_00544,cust_75472,New,1350.55,Cards,Bank D,False,failed,1360.6,GATEWAY_TIMEOUT,Payment gateway response timed out after 5000ms,True,0
pay_42_00545,order_42_00545,cust_71313,Returning,41201.82,UPI,Bank B,True,captured,997.2,,,False,0
pay_42_00546,order_42_00546,cust_23275,New,101.08,UPI,Bank C,False,captured,1062.3,,,False,0
pay_42_00547,order_42_00547,cust_44550,New,4558.26,Cards,Bank B,False,captured,1682.8,,,False,0
pay_42_00548,order_42_00548,cust_25605,New,609.45,UPI,Bank A,False,captured,694.3,,,False,0
pay_42_00549,order_42_00549,cust_30390,New,1082.83,Cards,Bank B,False,captured,1561.0,,,False,0
pay_42_00550,order_42_00550,cust_26984,New,776.26,UPI,Bank D,False,captured,827.4,,,False,0
pay_42_00551,order_42_00551,cust_32760,New,531.53,NetBanking,Bank B,False,captured,3489.5,,,False,0
pay_42_00552,order_42_00552,cust_45891,Returning,459.51,UPI,Bank C,False,captured,715.0,,,False,0
pay_42_00553,order_42_00553,cust_55836,VIP,2484.85,UPI,Bank C,False,captured,663.1,,,False,0
pay_42_00554,order_42_00554,cust_17610,New,178.19,NetBanking,Bank A,False,captured,3052.6,,,False,0
pay_42_00555,order_42_00555,cust_25791,VIP,3785.89,UPI,Bank A,False,captured,659.5,,,False,0
pay_42_00556,order_42_00556,cust_75864,Returning,535.82,UPI,Bank B,False,captured,1012.1,,,False,0
pay_42_00557,order_42_00557,cust_96148,New,262.42,UPI,Bank B,False,captured,929.4,,,False,0
pay_42_00558,order_42_00558,cust_93996,New,518.01,Cards,Bank C,False,captured,1940.5,,,False,0
pay_42_00559,order_42_00559,cust_67676,Returning,2855.92,Cards,Bank D,False,captured,1793.9,,,False,0
pay_42_00560,order_42_00560,cust_78706,Returning,475.64,Cards,Bank B,False,captured,1665.3,,,False,0
pay_42_00561,order_42_00561,cust_19718,Returning,1162.65,UPI,Bank A,False,captured,801.3,,,False,0
pay_42_00562,order_42_00562,cust_55406,New,391.13,UPI,Bank C,False,captured,867.0,,,False,0
pay_42_00563,order_42_00563,cust_23503,New,1733.54,UPI,Bank A,False,captured,858.3,,,False,0
pay_42_00564,order_42_00564,cust_69557,New,1612.45,UPI,Bank C,False,captured,641.7,,,False,0
pay_42_00565,order_42_00565,cust_50167,New,5159.57,UPI,Bank B,False,captured,959.8,,,False,0
pay_42_00566,order_42_00566,cust_90664,New,681.6,UPI,Bank C,False,captured,771.4,,,False,0
pay_42_00567,order_42_00567,cust_91218,New,1585.5,UPI,Bank A,False,captured,770.3,,,False,0
pay_42_00568,order_42_00568,cust_39504,Returning,896.11,NetBanking,Bank B,False,captured,3594.4,,,False,0
pay_42_00569,order_42_00569,cust_50297,VIP,6531.09,UPI,Bank B,False,captured,839.5,,,False,0
pay_42_00570,order_42_00570,cust_60715,New,395.9,UPI,Bank B,False,captured,809.6,,,False,0
pay_42_00571,order_42_00571,cust_78222,VIP,3764.85,Cards,Bank A,False,captured,1458.5,,,False,0
pay_42_00572,order_42_00572,cust_96246,New,668.68,UPI,Bank C,False,captured,638.1,,,False,0
pay_42_00573,order_42_00573,cust_70663,Returning,761.9,Cards,Bank C,False,captured,2186.4,,,False,0
pay_42_00574,order_42_00574,cust_93028,New,890.47,NetBanking,Bank A,False,captured,3447.4,,,False,0
pay_42_00575,order_42_00575,cust_39680,Returning,1045.49,NetBanking,Bank A,False,failed,3222.2,GATEWAY_TIMEOUT,Payment gateway response timed out after 5000ms,True,0
pay_42_00576,order_42_00576,cust_15796,VIP,1591.18,UPI,Bank A,False,captured,857.2,,,False,0
pay_42_00577,order_42_00577,cust_34074,Returning,1006.98,NetBanking,Bank B,False,failed,3149.6,GATEWAY_TIMEOUT,Payment gateway response timed out after 5000ms,True,0
pay_42_00578,order_42_00578,cust_35988,New,3936.78,UPI,Bank B,False,captured,908.4,,,False,0
pay_42_00579,order_42_00579,cust_33806,Returning,2176.45,UPI,Bank B,False,captured,816.8,,,False,0
pay_42_00580,order_42_00580,cust_52616,New,1937.5,UPI,Bank A,False,captured,880.2,,,False,0
pay_42_00581,order_42_00581,cust_10453,Returning,515.15,Wallets,Bank B,False,captured,1083.0,,,False,0
pay_42_00582,order_42_00582,cust_80404,Returning,333.87,UPI,Bank B,False,captured,947.4,,,False,0
pay_42_00583,order_42_00583,cust_87707,New,2111.81,UPI,Bank B,False,captured,718.5,,,False,0
pay_42_00584,order_42_00584,cust_12017,Returning,1950.9,Cards,Bank D,False,captured,1574.3,,,False,0
pay_42_00585,order_42_00585,cust_14792,Returning,3542.79,UPI,Bank A,False,captured,829.2,,,False,0
pay_42_00586,order_42_00586,cust_44206,New,444.09,UPI,Bank C,False,captured,877.8,,,False,0
pay_42_00587,order_42_00587,cust_54135,Returning,645.78,UPI,Bank B,False,captured,874.4,,,False,0
pay_42_00588,order_42_00588,cust_67851,New,157.67,UPI,Bank B,False,captured,716.9,,,False,0
pay_42_00589,order_42_00589,cust_75867,Returning,548.69,UPI,Bank C,False,captured,857.3,,,False,0
pay_42_00590,order_42_00590,cust_98534,Returning,2200.79,UPI,Bank C,False,captured,780.8,,,False,0
pay_42_00591,order_42_00591,cust_70091,Returning,509.54,Cards,Bank D,False,captured,1824.1,,,False,0
pay_42_00592,order_42_00592,cust_57934,Returning,1541.45,UPI,Bank A,False,captured,977.6,,,False,0
pay_42_00593,order_42_00593,cust_91103,Returning,671.49,UPI,Bank A,False,captured,711.5,,,False,0
pay_42_00594,order_42_00594,cust_89622,New,1123.33,NetBanking,Bank C,False,captured,3536.0,,,False,0
pay_42_00595,order_42_00595,cust_71892,Returning,257.83,UPI,Bank B,False,captured,857.6,,,False,0
pay_42_00596,order_42_00596,cust_97580,New,884.67,Cards,Bank A,False,captured,1740.0,,,False,0
pay_42_00597,order_42_00597,cust_35008,Returning,50.0,UPI,Bank A,False,captured,645.6,,,False,0
pay_42_00598,order_42_00598,cust_14700,New,673.91,UPI,Bank A,False,captured,467.9,,,False,0
pay_42_00599,order_42_00599,cust_83396,New,159.1,UPI,Bank C,False,captured,739.0,,,False,0
pay_42_00600,order_42_00600,cust_69117,Returning,2713.5,UPI,Bank A,False,captured,308.7,,,False,0
pay_42_00601,order_42_00601,cust_91383,New,1767.65,UPI,Bank A,False,captured,677.3,,,False,0
pay_42_00602,order_42_00602,cust_89888,Returning,1295.52,UPI,Bank A,False,captured,546.4,,,False,0
pay_42_00603,order_42_00603,cust_51954,New,3718.24,UPI,Bank B,False,captured,653.2,,,False,0
pay_42_00604,order_42_00604,cust_72665,New,314.53,UPI,Bank A,False,captured,895.2,,,False,0
pay_42_00605,order_42_00605,cust_25882,Returning,4662.76,UPI,Bank B,False,captured,1158.7,,,False,0
pay_42_00606,order_42_00606,cust_95374,New,2063.57,UPI,Bank A,False,captured,667.3,,,False,0
pay_42_00607,order_42_00607,cust_43798,New,641.27,UPI,Bank C,False,captured,721.9,,,False,0
pay_42_00608,order_42_00608,cust_12850,Returning,2529.1,UPI,Bank A,False,captured,872.9,,,False,0
pay_42_00609,order_42_00609,cust_21953,New,268.73,Cards,Bank B,False,captured,1215.2,,,False,0
pay_42_00610,order_42_00610,cust_91029,Returning,356.2,UPI,Bank C,False,captured,619.3,,,False,0
pay_42_00611,order_42_00611,cust_38251,New,442.04,Cards,Bank C,False,captured,1521.1,,,False,0
pay_42_00612,order_42_00612,cust_87926,New,478.68,Cards,Bank B,False,captured,1447.6,,,False,0
pay_42_00613,order_42_00613,cust_80400,Returning,282.43,UPI,Bank A,False,captured,910.1,,,False,0
pay_42_00614,order_42_00614,cust_41225,New,2760.27,NetBanking,Bank A,False,captured,2666.9,,,False,0
pay_42_00615,order_42_00615,cust_98877,New,627.12,NetBanking,Bank C,False,captured,4389.5,,,False,0
pay_42_00616,order_42_00616,cust_94585,New,1155.75,UPI,Bank D,False,captured,758.0,,,False,0
pay_42_00617,order_42_00617,cust_59037,New,459.27,UPI,Bank C,False,captured,989.7,,,False,0
pay_42_00618,order_42_00618,cust_54140,Returning,131.55,Cards,Bank B,False,captured,1546.3,,,False,0
pay_42_00619,order_42_00619,cust_87658,New,1064.28,Cards,Bank C,False,captured,1795.8,,,False,0
pay_42_00620,order_42_00620,cust_36393,Returning,120.03,UPI,Bank B,False,captured,902.0,,,False,0
pay_42_00621,order_42_00621,cust_98290,Returning,758.52,UPI,Bank A,False,captured,770.2,,,False,0
pay_42_00622,order_42_00622,cust_62066,New,206.79,UPI,Bank B,False,captured,743.2,,,False,0
pay_42_00623,order_42_00623,cust_26138,VIP,13039.43,UPI,Bank D,True,captured,821.8,,,False,0
pay_42_00624,order_42_00624,cust_88422,New,2021.03,Cards,Bank A,False,captured,1976.4,,,False,0
pay_42_00625,order_42_00625,cust_39086,VIP,1986.66,UPI,Bank C,False,captured,893.0,,,False,0
pay_42_00626,order_42_00626,cust_95610,New,2874.71,UPI,Bank A,False,captured,639.0,,,False,0
pay_42_00627,order_42_00627,cust_63331,Returning,348.52,Cards,Bank B,False,captured,1979.7,,,False,0
pay_42_00628,order_42_00628,cust_63014,Returning,1398.95,UPI,Bank A,False,captured,770.2,,,False,0
pay_42_00629,order_42_00629,cust_53890,New,992.09,UPI,Bank B,False,captured,667.7,,,False,0
pay_42_00630,order_42_00630,cust_85164,Returning,1057.88,Cards,Bank C,False,captured,1146.5,,,False,0
pay_42_00631,order_42_00631,cust_46113,Returning,2899.67,NetBanking,Bank A,False,captured,2935.3,,,False,0
pay_42_00632,order_42_00632,cust_84632,New,1690.01,UPI,Bank C,False,captured,807.1,,,False,0
pay_42_00633,order_42_00633,cust_37499,New,1084.34,UPI,Bank C,False,captured,608.2,,,False,0
pay_42_00634,order_42_00634,cust_51034,Returning,155.26,UPI,Bank D,False,captured,704.5,,,False,0
pay_42_00635,order_42_00635,cust_34596,Returning,311.05,UPI,Bank A,False,captured,808.5,,,False,0
pay_42_00636,order_42_00636,cust_66799,VIP,1580.9,UPI,Bank B,False,captured,787.6,,,False,0
pay_42_00637,order_42_00637,cust_68436,Returning,891.92,UPI,Bank A,False,captured,1115.0,,,False,0
pay_42_00638,order_42_00638,cust_97458,VIP,577.24,UPI,Bank D,False,captured,788.6,,,False,0
pay_42_00639,order_42_00639,cust_56737,Returning,9060.47,UPI,Bank D,False,captured,547.3,,,False,0
pay_42_00640,order_42_00640,cust_69946,New,3701.13,UPI,Bank B,False,captured,822.0,,,False,0
pay_42_00641,order_42_00641,cust_11541,New,1483.44,UPI,Bank C,False,captured,721.7,,,False,0
pay_42_00642,order_42_00642,cust_10769,Returning,873.09,UPI,Bank B,False,captured,1189.1,,,False,0
pay_42_00643,order_42_00643,cust_12972,Returning,657.07,UPI,Bank B,False,captured,970.6,,,False,0
pay_42_00644,order_42_00644,cust_49339,New,313.59,UPI,Bank A,False,captured,752.7,,,False,0
pay_42_00645,order_42_00645,cust_52399,New,877.85,NetBanking,Bank C,False,captured,3080.9,,,False,0
pay_42_00646,order_42_00646,cust_86631,VIP,2312.79,UPI,Bank A,False,captured,697.8,,,False,0
pay_42_00647,order_42_00647,cust_73767,Returning,234.68,Cards,Bank C,False,captured,2090.3,,,False,0
pay_42_00648,order_42_00648,cust_36739,New,1134.76,Cards,Bank C,False,captured,1816.1,,,False,0
pay_42_00649,order_42_00649,cust_63019,Returning,695.58,UPI,Bank C,False,captured,945.7,,,False,0
pay_42_00650,order_42_00650,cust_94085,New,120.57,UPI,Bank A,False,captured,502.2,,,False,0
pay_42_00651,order_42_00651,cust_17642,New,343.65,UPI,Bank A,False,captured,773.7,,,False,0
pay_42_00652,order_42_00652,cust_64712,New,537.21,UPI,Bank A,False,captured,822.7,,,False,0
pay_42_00653,order_42_00653,cust_29462,New,5365.19,Cards,Bank B,False,captured,1277.6,,,False,0
pay_42_00654,order_42_00654,cust_12523,Returning,1417.36,UPI,Bank A,False,captured,664.8,,,False,0
pay_42_00655,order_42_00655,cust_85828,New,213.69,UPI,Bank D,False,captured,890.5,,,False,0
pay_42_00656,order_42_00656,cust_23163,Returning,1320.86,UPI,Bank B,False,captured,722.3,,,False,0
pay_42_00657,order_42_00657,cust_56057,Returning,172.9,UPI,Bank A,False,captured,998.8,,,False,0
pay_42_00658,order_42_00658,cust_12413,New,2398.72,Cards,Bank B,False,captured,1496.0,,,False,0
pay_42_00659,order_42_00659,cust_12105,Returning,507.18,UPI,Bank B,False,captured,524.7,,,False,0
pay_42_00660,order_42_00660,cust_89731,Returning,739.79,UPI,Bank B,False,captured,400.5,,,False,0
pay_42_00661,order_42_00661,cust_74280,Returning,3058.86,Wallets,Bank B,False,captured,901.6,,,False,0
pay_42_00662,order_42_00662,cust_73079,New,224.27,Cards,Bank D,False,captured,1412.8,,,False,0
pay_42_00663,order_42_00663,cust_96339,Returning,200.91,UPI,Bank B,False,captured,778.5,,,False,0
pay_42_00664,order_42_00664,cust_87806,Returning,453.23,UPI,Bank D,False,captured,1121.8,,,False,0
pay_42_00665,order_42_00665,cust_32301,New,2294.75,UPI,Bank C,False,failed,934.2,INSUFFICIENT_FUNDS,Customer account has insufficient funds,False,0
pay_42_00666,order_42_00666,cust_64703,New,177.8,UPI,Bank A,False,captured,593.0,,,False,0
pay_42_00667,order_42_00667,cust_38469,Returning,50.0,UPI,Bank D,False,captured,813.2,,,False,0
pay_42_00668,order_42_00668,cust_13293,Returning,517.41,UPI,Bank A,False,captured,742.2,,,False,0
pay_42_00669,order_42_00669,cust_67089,New,1410.56,UPI,Bank C,False,captured,932.1,,,False,0
pay_42_00670,order_42_00670,cust_97908,Returning,2697.99,UPI,Bank B,False,captured,985.3,,,False,0
pay_42_00671,order_42_00671,cust_61040,New,511.24,NetBanking,Bank C,False,captured,3113.0,,,False,0
pay_42_00672,order_42_00672,cust_22178,Returning,538.38,UPI,Bank C,False,captured,742.1,,,False,0
pay_42_00673,order_42_00673,cust_32784,New,2575.76,UPI,Bank C,False,captured,865.2,,,False,0
pay_42_00674,order_42_00674,cust_82388,Returning,125.24,UPI,Bank C,False,captured,662.4,,,False,0
pay_42_00675,order_42_00675,cust_25111,New,550.86,Wallets,Bank A,False,captured,1020.6,,,False,0
pay_42_00676,order_42_00676,cust_77313,New,982.82,UPI,Bank A,False,captured,792.3,,,False,0
pay_42_00677,order_42_00677,cust_90308,New,1273.11,UPI,Bank B,False,captured,875.5,,,False,0
pay_42_00678,order_42_00678,cust_93245,New,487.94,Wallets,Bank A,False,captured,1081.8,,,False,0
pay_42_00679,order_42_00679,cust_69055,Returning,840.87,NetBanking,Bank C,False,captured,2594.7,,,False,0
pay_42_00680,order_42_00680,cust_46901,New,67.47,Cards,Bank A,False,captured,1581.9,,,False,0
pay_42_00681,order_42_00681,cust_39092,Returning,420.63,UPI,Bank D,False,captured,375.6,,,False,0
pay_42_00682,order_42_00682,cust_28302,New,1278.58,UPI,Bank B,False,captured,579.2,,,False,0
pay_42_00683,order_42_00683,cust_61507,New,304.21,Cards,Bank C,False,captured,1387.8,,,False,0
pay_42_00684,order_42_00684,cust_33664,New,861.77,NetBanking,Bank A,False,captured,2742.1,,,False,0
pay_42_00685,order_42_00685,cust_43172,New,1270.13,UPI,Bank C,False,captured,970.9,,,False,0
pay_42_00686,order_42_00686,cust_96130,New,576.77,UPI,Bank D,False,captured,716.0,,,False,0
pay_42_00687,order_42_00687,cust_26448,New,963.4,UPI,Bank B,False,captured,762.5,,,False,0
pay_42_00688,order_42_00688,cust_10968,Returning,310.22,Cards,Bank B,False,captured,1759.9,,,False,0
pay_42_00689,order_42_00689,cust_45010,New,660.76,UPI,Bank C,False,captured,684.9,,,False,0
pay_42_00690,order_42_00690,cust_40936,Returning,1495.5,UPI,Bank A,False,captured,917.0,,,False,0
pay_42_00691,order_42_00691,cust_47493,Returning,950.49,UPI,Bank B,False,captured,857.5,,,False,0
pay_42_00692,order_42_00692,cust_27207,New,451.9,UPI,Bank B,False,captured,719.2,,,False,0
pay_42_00693,order_42_00693,cust_90771,Returning,1016.6,UPI,Bank A,False,captured,560.3,,,False,0
pay_42_00694,order_42_00694,cust_15534,VIP,3652.13,UPI,Bank B,False,captured,843.4,,,False,0
pay_42_00695,order_42_00695,cust_45670,Returning,104.59,Cards,Bank A,False,captured,2010.6,,,False,0
pay_42_00696,order_42_00696,cust_91335,Returning,2589.12,UPI,Bank A,False,captured,689.9,,,False,0
pay_42_00697,order_42_00697,cust_97132,New,580.42,UPI,Bank A,False,captured,778.8,,,False,0
pay_42_00698,order_42_00698,cust_35032,Returning,1243.26,UPI,Bank D,False,captured,756.9,,,False,0
pay_42_00699,order_42_00699,cust_51964,Returning,2689.87,UPI,Bank B,False,captured,1023.6,,,False,0
pay_42_00700,order_42_00700,cust_66747,Returning,206.09,UPI,Bank D,False,captured,647.8,,,False,0
pay_42_00701,order_42_00701,cust_81820,VIP,879.2,UPI,Bank B,False,captured,701.2,,,False,0
pay_42_00702,order_42_00702,cust_60830,New,608.78,UPI,Bank A,False,captured,595.5,,,False,0
pay_42_00703,order_42_00703,cust_93488,New,371.02,UPI,Bank B,False,captured,908.9,,,False,0
pay_42_00704,order_42_00704,cust_38615,Returning,4605.18,UPI,Bank B,False,captured,873.7,,,False,0
pay_42_00705,order_42_00705,cust_25629,Returning,344.89,Wallets,Bank A,False,captured,1078.0,,,False,0
pay_42_00706,order_42_00706,cust_30842,New,466.12,UPI,Bank B,False,captured,909.7,,,False,0
pay_42_00707,order_42_00707,cust_78906,New,996.64,Cards,Bank A,False,captured,1961.5,,,False,0
pay_42_00708,order_42_00708,cust_62772,New,244.17,UPI,Bank B,False,captured,1127.8,,,False,0
pay_42_00709,order_42_00709,cust_18789,New,546.93,Cards,Bank C,False,captured,1594.0,,,False,0
pay_42_00710,order_42_00710,cust_57085,Returning,1115.94,Cards,Bank A,False,captured,1748.9,,,False,0
pay_42_00711,order_42_00711,cust_91099,Returning,582.39,UPI,Bank A,False,captured,678.1,,,False,0
pay_42_00712,order_42_00712,cust_99494,New,739.97,UPI,Bank C,False,captured,797.8,,,False,0
pay_42_00713,order_42_00713,cust_33932,New,478.51,UPI,Bank B,False,captured,529.8,,,False,0
pay_42_00714,order_42_00714,cust_48931,New,178.67,UPI,Bank A,False,captured,909.4,,,False,0
pay_42_00715,order_42_00715,cust_28807,New,1120.57,NetBanking,Bank D,False,failed,3375.6,GATEWAY_TIMEOUT,Payment gateway response timed out after 5000ms,True,0
pay_42_00716,order_42_00716,cust_80248,Returning,4698.19,Cards,Bank A,False,captured,1435.0,,,False,0
pay_42_00717,order_42_00717,cust_95435,VIP,1820.49,Wallets,Bank C,False,captured,698.1,,,False,0
pay_42_00718,order_42_00718,cust_95929,Returning,1017.66,UPI,Bank D,False,captured,754.2,,,False,0
pay_42_00719,order_42_00719,cust_56936,New,1624.12,Cards,Bank A,False,captured,2114.1,,,False,0
pay_42_00720,order_42_00720,cust_38074,Returning,228.3,NetBanking,Bank A,False,captured,3612.5,,,False,0
pay_42_00721,order_42_00721,cust_59377,Returning,4458.26,UPI,Bank A,False,captured,897.9,,,False,0
pay_42_00722,order_42_00722,cust_46495,Returning,994.59,UPI,Bank A,False,captured,734.4,,,False,0
pay_42_00723,order_42_00723,cust_40815,Returning,4154.12,Cards,Bank A,False,captured,1312.3,,,False,0
pay_42_00724,order_42_00724,cust_43161,New,390.32,UPI,Bank C,False,captured,599.1,,,False,0
pay_42_00725,order_42_00725,cust_19716,New,5004.35,Cards,Bank A,False,captured,1791.1,,,False,0
pay_42_00726,order_42_00726,cust_78921,New,1763.68,UPI,Bank B,False,captured,850.2,,,False,0
pay_42_00727,order_42_00727,cust_17213,New,1412.39,Cards,Bank D,False,captured,2243.4,,,False,0
pay_42_00728,order_42_00728,cust_14134,New,1026.62,UPI,Bank C,False,captured,652.0,,,False,0
pay_42_00729,order_42_00729,cust_83889,Returning,633.63,UPI,Bank B,False,captured,927.7,,,False,0
pay_42_00730,order_42_00730,cust_44731,Returning,2698.72,UPI,Bank A,False,captured,797.4,,,False,0
pay_42_00731,order_42_00731,cust_76425,Returning,934.83,Cards,Bank B,False,captured,1951.5,,,False,0
pay_42_00732,order_42_00732,cust_91542,New,113.63,Cards,Bank B,False,captured,1253.8,,,False,0
pay_42_00733,order_42_00733,cust_20940,VIP,584.8,UPI,Bank B,False,captured,694.1,,,False,0
pay_42_00734,order_42_00734,cust_11067,VIP,1484.17,UPI,Bank A,False,captured,725.0,,,False,0
pay_42_00735,order_42_00735,cust_71597,Returning,1107.65,NetBanking,Bank C,False,captured,3148.7,,,False,0
pay_42_00736,order_42_00736,cust_77262,VIP,1688.96,UPI,Bank B,False,captured,685.0,,,False,0
pay_42_00737,order_42_00737,cust_67225,Returning,2748.94,Cards,Bank A,False,captured,1820.4,,,False,0
pay_42_00738,order_42_00738,cust_92606,VIP,254.01,UPI,Bank B,False,captured,1010.8,,,False,0
pay_42_00739,order_42_00739,cust_59508,New,937.85,UPI,Bank B,False,captured,763.8,,,False,0
pay_42_00740,order_42_00740,cust_96338,New,131.9,UPI,Bank C,False,captured,909.2,,,False,0
pay_42_00741,order_42_00741,cust_82178,New,1736.65,UPI,Bank C,False,captured,1132.3,,,False,0
pay_42_00742,order_42_00742,cust_58367,New,739.18,Cards,Bank C,False,captured,1919.5,,,False,0
pay_42_00743,order_42_00743,cust_23231,New,1235.97,UPI,Bank A,False,captured,788.0,,,False,0
pay_42_00744,order_42_00744,cust_19964,Returning,342.45,UPI,Bank B,False,captured,752.9,,,False,0
pay_42_00745,order_42_00745,cust_92797,Returning,2920.37,NetBanking,Bank B,False,captured,3357.2,,,False,0
pay_42_00746,order_42_00746,cust_85379,Returning,2302.44,UPI,Bank A,False,captured,711.8,,,False,0
pay_42_00747,order_42_00747,cust_45454,New,1456.14,UPI,Bank A,False,captured,592.7,,,False,0
pay_42_00748,order_42_00748,cust_92886,Returning,713.71,NetBanking,Bank C,False,captured,3474.6,,,False,0
pay_42_00749,order_42_00749,cust_98074,Returning,1450.78,Cards,Bank A,False,captured,1808.7,,,False,0
pay_42_00750,order_42_00750,cust_78827,New,400.66,UPI,Bank B,False,captured,813.5,,,False,0
pay_42_00751,order_42_00751,cust_48889,Returning,1911.33,NetBanking,Bank A,False,captured,3067.7,,,False,0
pay_42_00752,order_42_00752,cust_29768,New,4227.99,Cards,Bank A,False,captured,2204.5,,,False,0
pay_42_00753,order_42_00753,cust_85622,New,2369.92,UPI,Bank A,False,captured,906.8,,,False,0
pay_42_00754,order_42_00754,cust_52406,VIP,861.65,UPI,Bank D,False,captured,724.5,,,False,0
pay_42_00755,order_42_00755,cust_25764,New,1166.1,Cards,Bank C,False,captured,2479.0,,,False,0
pay_42_00756,order_42_00756,cust_95501,Returning,222.93,Cards,Bank D,False,captured,2110.2,,,False,0
pay_42_00757,order_42_00757,cust_26956,Returning,1439.99,UPI,Bank B,False,captured,738.9,,,False,0
pay_42_00758,order_42_00758,cust_48674,Returning,1274.87,NetBanking,Bank A,False,captured,3199.5,,,False,0
pay_42_00759,order_42_00759,cust_27733,New,125.23,Cards,Bank B,False,captured,2132.2,,,False,0
pay_42_00760,order_42_00760,cust_51152,New,254.22,UPI,Bank B,False,captured,794.1,,,False,0
pay_42_00761,order_42_00761,cust_58137,New,612.08,UPI,Bank C,False,captured,536.8,,,False,0
pay_42_00762,order_42_00762,cust_83664,Returning,601.33,UPI,Bank A,False,captured,510.4,,,False,0
pay_42_00763,order_42_00763,cust_94433,New,242.38,Cards,Bank B,False,captured,1597.7,,,False,0
pay_42_00764,order_42_00764,cust_68876,New,1198.68,UPI,Bank A,False,captured,894.3,,,False,0
pay_42_00765,order_42_00765,cust_15622,VIP,2298.31,UPI,Bank A,False,captured,746.4,,,False,0
pay_42_00766,order_42_00766,cust_97700,Returning,668.96,Cards,Bank C,False,captured,1497.1,,,False,0
pay_42_00767,order_42_00767,cust_89332,New,381.54,NetBanking,Bank B,False,captured,3487.4,,,False,0
pay_42_00768,order_42_00768,cust_90141,Returning,2318.57,UPI,Bank B,False,captured,983.9,,,False,0
pay_42_00769,order_42_00769,cust_57952,Returning,4253.12,Cards,Bank B,False,captured,1563.9,,,False,0
pay_42_00770,order_42_00770,cust_47276,New,500.92,UPI,Bank B,False,captured,832.8,,,False,0
